央视频道  ,#genre#
超级电视剧[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226253/1.m3u8
超级电视剧[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226368/1.m3u8
超级综艺[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226231/1.m3u8
超级综艺[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226370/1.m3u8
金牌综艺[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226347/1.m3u8
黑莓动画[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225914/1.m3u8
黑莓电影[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225927/1.m3u8
黑莓电竞[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225931/1.m3u8
4K[3840*2160],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226400/1.m3u8
真4K[3840*2160],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226399/1.m3u8

港台,#genre#
凤凰中文,http://playurl.elibei.com/tv/channel/fenghuang?id=2#http://testcode.qwtvweb.xyz/hkvtv/hktv.php?hkv=1
凤凰资讯,http://playurl.elibei.com/tv/channel/fenghuang?id=1#http://testcode.qwtvweb.xyz/hkvtv/hktv.php?hkv=2
凤凰香港,http://playurl.elibei.com/tv/channel/fenghuang?id=3#http://testcode.qwtvweb.xyz/hkvtv/hktv.php?hkv=3
翡翠台,http://v3948069e.live.126.net/live/us01/hk20200114feicui.flv#http://qj.yyrjdp.cn/jiuban/iptvt.php?id=15#http://testcode.qwtvweb.xyz/hkvtv/hktv.php?hkv=4
J2,http://v3948069e.live.126.net/live/us01/hk20200114tvbj2.flv#http://qj.yyrjdp.cn/jiuban/iptvt.php?id=18#http://testcode.qwtvweb.xyz/hkvtv/hktv.php?hkv=5
明珠台,http://v3948069e.live.126.net/live/us01/hk20200114mingzhu.flv#http://testcode.qwtvweb.xyz/hkvtv/hktv.php?hkv=6
无线财经,http://v3948069e.live.126.net/live/us01/hk20200114wxcjnews.flv#http://testcode.qwtvweb.xyz/hkvtv/hktv.php?hkv=8
无线新闻,http://v3948069e.live.126.net/live/us01/hk20200114wxnews.flv#http://qj.yyrjdp.cn/jiuban/iptvt.php?id=13#http://testcode.qwtvweb.xyz/hkvtv/hktv.php?hkv=7
有线新闻台,http://v3948069e.live.126.net/live/us01/hk20200114yxnews.flv#http://playks-flv.shangzhibo.tv/onelive/10251440-MorEOXfOv.flv#http://qj.yyrjdp.cn/jiuban/iptvt.php?id=6#http://qj.yyrjdp.cn/jiuban/iptvt.php?id=7#http://testcode.qwtvweb.xyz/hkvtv/hktv.php?hkv=10
有线财经资讯台,http://qj.yyrjdp.cn/jiuban/iptvt.php?id=10
有线电影台,http://qj.yyrjdp.cn/jiuban/iptvt.php?id=9
有线18台,http://qj.yyrjdp.cn/jiuban/iptvt.php?id=12#http://testcode.qwtvweb.xyz/hkvtv/hktv.php?hkv=15
香港有线603,http://qj.yyrjdp.cn/jiuban/iptvt.php?id=8
ViuTV,http://v3948069e.live.126.net/live/us01/hk20200114viutv.flv#http://qj.yyrjdp.cn/jiuban/iptvt.php?id=20#http://testcode.qwtvweb.xyz/hkvtv/hktv.php?hkv=11
ViuTV 6,http://v3948069e.live.126.net/live/us01/hk20200114viutv6.flv#http://testcode.qwtvweb.xyz/hkvtv/hktv.php?hkv=12
now新闻台,http://v3948069e.live.126.net/live/us01/tw20200114nownews.flv#http://qj.yyrjdp.cn/jiuban/iptvt.php?id=21#http://testcode.qwtvweb.xyz/hkvtv/hktv.php?hkv=9
TVB星河频道,http://v3948069e.live.126.net/live/us01/tw20200114tvbxinghe.flv
港台电视31,http://v3948069e.live.126.net/live/us01/hk20200114rt31.flv#http://testcode.qwtvweb.xyz/hkvtv/hktv.php?hkv=13
港台电视32,http://v3948069e.live.126.net/live/us01/hk20200114rt32.flv#http://testcode.qwtvweb.xyz/hkvtv/hktv.php?hkv=14
壹电视新闻台,http://v3948069e.live.126.net/live/us01/tw20200114yinews.flv
民视,http://v3948069e.live.126.net/live/us01/tw20200114minshi.flv#http://qj.yyrjdp.cn/jiuban/iptvt.php?id=41
民视新闻台,http://v3948069e.live.126.net/live/us01/tw20200114minshinews.flv#http://qj.yyrjdp.cn/jiuban/iptvt.php?id=37
台视,http://v3948069e.live.126.net/live/us01/tw20200114taishi.flv#http://qj.yyrjdp.cn/jiuban/iptvt.php?id=42
台视新闻台,http://v3948069e.live.126.net/live/us01/tw20200114taishinews.flv#http://qj.yyrjdp.cn/jiuban/iptvt.php?id=31
中视,http://v3948069e.live.126.net/live/us01/tw20200114zhongshi.flv#http://qj.yyrjdp.cn/jiuban/iptvt.php?id=43
中视新闻,http://qj.yyrjdp.cn/jiuban/iptvt.php?id=32
华视,http://v3948069e.live.126.net/live/us01/tw20200114huashi.flv#http://qj.yyrjdp.cn/jiuban/iptvt.php?id=44
华视新闻资讯,http://v3948069e.live.126.net/live/us01/tw20200114huashinews.flv#http://qj.yyrjdp.cn/jiuban/iptvt.php?id=33
公视,http://qj.yyrjdp.cn/jiuban/iptvt.php?id=45
TVBS新闻台,http://qj.yyrjdp.cn/jiuban/iptvt.php?id=34
TVBS欢乐台,http://qj.yyrjdp.cn/jiuban/iptvt.php?id=47
纬来体育台,http://qj.yyrjdp.cn/jiuban/iptvt.php?id=48
三立台湾台,http://qj.yyrjdp.cn/jiuban/iptvt.php?id=49
三立LIVE新闻,http://v3948069e.live.126.net/live/us01/tw20200114sanlinews.flv#http://qj.yyrjdp.cn/jiuban/iptvt.php?id=35
中天新闻台,http://v3948069e.live.126.net/live/us01/tw20200114zhongtiannews.flv#http://qj.yyrjdp.cn/jiuban/iptvt.php?id=26
东森新闻台,http://v3948069e.live.126.net/live/us01/tw20200114dongsennews.flv#http://qj.yyrjdp.cn/jiuban/iptvt.php?id=27
HBO,http://qj.yyrjdp.cn/jiuban/iptvt.php?id=24
东森洋片,http://testcode.qwtvweb.xyz/hkvtv/hktv.php?hkv=20
动物星球,http://testcode.qwtvweb.xyz/hkvtv/hktv.php?hkv=19
WILD,http://testcode.qwtvweb.xyz/hkvtv/hktv.php?hkv=17

广东频道,#genre# 
广东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225701/index.m3u8#http://hlgzs.icu/php/jsgdtv.php?id=guangdongHD_7000#http://wx.tt1008.top/gd.php?id=guangdongHD_7000
深圳卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225700/index.m3u8#http://hlgzs.icu/php/jsgdtv.php?id=shenzhenHD_7000#http://wx.tt1008.top/gd.php?id=shenzhenHD_7000
珠江频道,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=gdzj
广东公共,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=gdgg
广东新闻,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=gdxw
广东体育,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=gdty
广东国际,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=gdgj
广东房产,http://cdn.chxjon.cn/iptv/QQ2383132354/gdtv1.php?id=gdfc
广东移动,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=gdyd
广东经济科教,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=gdjjkj#http://cdn.chxjon.cn/iptv/QQ2383132354/gdtv2.php?id=tvs1
南方卫视,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=nfws
广东综艺4K,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=gdzy
广东影视,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=gdys
广东少儿,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=gdse
现代教育,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=xdjy
嘉佳卡通,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=jjkt
深圳卫视,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=szws
深圳都市,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=szds
深圳电视剧,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=szdsj
深圳财经,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=szcjsh
深圳娱乐,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=szyl
深圳少儿,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=szse
深圳公共,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=szgg
深圳国际,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=szgj
深圳移动,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=szyd
深圳移动,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=szdv
深圳购物,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=szyhgw
珠海-1,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=gdzh1
东莞-1,http://cdn.chxjon.cn/iptv/QQ2383132354/gddg.php?id=4
东莞-2,http://cdn.chxjon.cn/iptv/QQ2383132354/gddg.php?id=5
惠州-1,http://cdn.chxjon.cn/iptv/QQ2383132354/gdhz.php?id=1
惠州-2,http://cdn.chxjon.cn/iptv/QQ2383132354/gdhz.php?id=2
惠东综合,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=gdhzhd
开平综合,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=gdjmkp1
开平生活,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=gdjmkp2
四会新闻综合,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=gdzqsh1
四会文化艺术,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=gdzqsh2
海丰台,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=gdswhf
广宁综合,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=gdzqgn1
广宁生活,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=gdzqgn2
公布公达,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=gbjd
化州综合,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=huazhou1
鹤山综合,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=heshan
雷州台,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=gdzjlz
陆河台,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=gdswlh
佛冈,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=gdqyfg
佛山综合,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_zhpd.m3u8
佛山公共,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_ggpd.m3u8
佛山南海,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_nhpd.m3u8
佛山高明,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_gmpd.m3u8
佛山三水,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_sspd.m3u8
广州法治.http://116.199.5.51:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=46&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcon
广东嘉佳卡通,http://116.199.5.51:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=130&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
广州竞赛,http://116.199.5.51:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=0&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
广州新闻,http://116.199.5.51:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=11&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
广州少儿,http://116.199.5.51:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=44&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
广州法治,http://116.199.5.51:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=46&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
广州影视,http://116.199.5.51:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=52&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
广州综合,http://116.199.5.51:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=81&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
广州少儿,http://116.199.5.51:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=227&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
普宁台,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=gdjypn#https://www.nettvplus.live/hls/itouch.php?id=2450#http://player.ioioz.com/1786/gd/itouchm3u8.php?id=puning#http://hlgzs.icu/php/jsgdtv.php?id=puningtai_2000#http://v.iisfu.top/live/puning
潮南1,http://cdn.chxjon.cn/iptv/QQ2383132354/itouch.php?id=gdstcn1#https://www.nettvplus.live/hls/itouch.php?id=2444#http://player.ioioz.com/1786/gd/itouchm3u8.php?id=chaonan
揭阳综合,http://pili-playback.liveyulin.sobeycache.com/stjy2020/zhpd.m3u8#http://hlgzs.icu/php/jsgdtv.php?id=jieyangyitao_1500#http://wx.tt1008.top/gd.php?id=jieyangyitao_1500
揭阳公共,http://pili-playback.liveyulin.sobeycache.com/stjy2020/ggpd.m3u8#http://hlgzs.icu/php/jsgdtv.php?id=jieyangertao_1500#http://wx.tt1008.top/gd.php?id=jieyangertao_1500
汕头综合,http://itv.chaoshanren.site/gdyx.php?id=st1#http://221.179.69.238:880/dx1.m3u8#http://hlgzs.icu/php/jsgdtv.php?id=shantouyitaogaoqing_4500#http://wx.tt1008.top/gd.php?id=shantouyitaogaoqing_4500
汕头经济生活,http://itv.chaoshanren.site/gdyx.php?id=st2#http://221.179.69.238:880/dx2.m3u8#http://hlgzs.icu/php/jsgdtv.php?id=shantouertaogaoqing_4500#http://wx.tt1008.top/gd.php?id=shantouertaogaoqing_4500
汕头公共,http://itv.chaoshanren.site/gdyx.php?id=st3#http://221.179.69.238:880/dx3.m3u8#http://hlgzs.icu/php/jsgdtv.php?id=shantousantaogaoqing_4500#http://wx.tt1008.top/gd.php?id=shantousantaogaoqing_4500
潮州综合,rtmp://pili-live-rtmp.czbtv.sobeylive.com/czbtv2019/czzhpd#http://live.zscz0768.com/live/zhpd.m3u8#http://hlgzs.icu/php/jsgdtv.php?id=chaozhouyitao_1500#http://wx.tt1008.top/gd.php?id=chaozhouyitao_1500
潮州公共,rtmp://pili-live-rtmp.czbtv.sobeylive.com/czbtv2019/czggpd#http://live.zscz0768.com/live/ggpd.m3u8#http://hlgzs.icu/php/jsgdtv.php?id=chaozhouertao_1500#http://wx.tt1008.top/gd.php?id=chaozhouertao_1500
潮安综合,http://chaoan.chaoantv.com:8278/zongyi_1028/playlist.m3u8
潮安影视,http://chaoan.chaoantv.com:8278/h_yingshi_1028/playlist.m3u8

易视腾,#genre# 
纯享4K 20M2160,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000004000011651&livemode=1&stbId=2
CCTV1 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000021973&livemode=1&stbId=2
CCTV1 8M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000018602&livemode=1&stbId=2
CCTV2 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000012442&livemode=1&stbId=2
CCTV2 8M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000023315&livemode=1&stbId=2
CCTV3 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000011218&livemode=1&stbId=2
CCTV3 8M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000013682&livemode=1&stbId=2
CCTV4 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000002000031664&livemode=1&stbId=2
CCTV5 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000004794&livemode=1&stbId=2
CCTV5+ 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000020505&livemode=1&stbId=2
CCTV6 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000016466&livemode=1&stbId=2
CCTV6 8M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000001737&livemode=1&stbId=2
CCTV7 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000017218&livemode=1&stbId=2
CCTV7 8M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000024341&livemode=1&stbId=2
CCTV8 8M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000003736&livemode=1&stbId=2
CCTV8 8M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000031433&livemode=1&stbId=2
CCTV9 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000028286&livemode=1&stbId=2
CCTV9 8M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000014583&livemode=1&stbId=2
CCTV10 2.5M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000026367&livemode=1&stbId=2
CCTV10 8M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000023734&livemode=1&stbId=2
CCTV11 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000002000019789&livemode=1&stbId=2
CCTV12 2.5M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000001640&livemode=1&stbId=2
CCTV12 8M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000032494&livemode=1&stbId=2
CCTV13 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000002000021303&livemode=1&stbId=2
CCTV14 2.5M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000021349&livemode=1&stbId=2
CCTV14 8M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000008170&livemode=1&stbId=2
CCTV15 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000002000008163&livemode=1&stbId=2
CCTV17 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000005000056836&livemode=1&stbId=2
东南卫视 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000002000009263&livemode=1&stbId=2
东方卫视 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000030202&livemode=1&stbId=2
东方卫视 8M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000005866&livemode=1&stbId=2
北京卫视 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000017156&livemode=1&stbId=2
北京卫视 8M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000021288&livemode=1&stbId=2
天津卫视 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000000831&livemode=1&stbId=2
天津卫视 8M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000003475&livemode=1&stbId=2
安徽卫视 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000020780&livemode=1&stbId=2
安徽卫视 8M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000030159&livemode=1&stbId=2
山东卫视 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000012807&livemode=1&stbId=2
广东卫视 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000028357&livemode=1&stbId=2
广东卫视 8M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000014176&livemode=1&stbId=2
江苏卫视 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000004684&livemode=1&stbId=2
江苏卫视 8M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000001828&livemode=1&stbId=2
江西卫视 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000013731&livemode=1&stbId=2
浙江卫视 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000009806&livemode=1&stbId=2
浙江卫视 8M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000014260&livemode=1&stbId=2
深圳卫视 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000011645&livemode=1&stbId=2
深圳卫视 8M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000009227&livemode=1&stbId=2
辽宁卫视 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000002000024033&livemode=1&stbId=2
湖北卫视 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000010355&livemode=1&stbId=2
湖北卫视 8M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000024621&livemode=1&stbId=2
湖南卫视 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000009115&livemode=1&stbId=2
湖南卫视 8M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000032695&livemode=1&stbId=2
海南卫视 8M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=bestzb&Contentid=5000000004000006211&livemode=1&stbId=2
重庆卫视 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000002000018937&livemode=1&stbId=2
黑龙江卫视 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000009082&livemode=1&stbId=2
黑龙江卫视 8M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000001925&livemode=1&stbId=2
黑莓电竞 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000003775&livemode=1&stbId=2
黑莓电竞 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000006906&livemode=1&stbId=2
黑莓电竞 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=5320946857686967621&livemode=1&stbId=2
黑莓电影 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=8785669936177902664&livemode=1&stbId=2
黑莓动画 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=6497762188035533951&livemode=1&stbId=2
上海纪实人文 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000010606&livemode=1&stbId=2
上海纪实人文 8M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000016545&livemode=1&stbId=2
上海五星体育 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=5000000010000017540&livemode=1&stbId=2
北京冬奥纪实 8M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000001910&livemode=1&stbId=2
NewTV中国功夫 2.5M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=5897056882324761054&livemode=1&stbId=2
NewTV军事评论 2.5M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=5822616274253344775&livemode=1&stbId=2
NewTV军旅剧场 2.5M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=7485075951068666323&livemode=1&stbId=2
NewTV农业致富 4M1080,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=6193684637634073625&livemode=1&stbId=2
